ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,102,258,0,1,1747937577,1747937680,103,1747937577,962,0,2,0,960,962,0,0,0,0,0,0,36,0,0,2,4004,1073724046,529,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,54,276,0,1,1747937577,1747937684,107,1747937577,192,0,0,0,192,192,0,0,0,0,0,0,0,0,0,3,458,805281515,111,0,0,0,0,0,12,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,107,290,0,1,1747937577,1747937685,107,1747937577,13789,0,0,0,13789,13789,0,0,880,0,0,0,0,0,0,0,0,0,7682,0,0,0,0,0,12,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,34,281,0,1,1747937577,1747937612,34,1747937577,5406,695,1756,7,2948,5405,0,0,0,0,0,0,0,0,0,1,1222,4294945647,9529,0,0,0,0,83,11,245,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,104,255,0,1,1747937580,1747937684,104,1747937580,1284,29,11,0,1244,1264,0,0,0,0,0,786,0,0,0,0,0,0,692,0,0,0,0,3,10,401,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937649,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,719,4294912176,0,0,0,0,0,0,8,293,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,102,250,0,1,1747937580,1747937683,103,1747937580,26565,628,20,0,25917,26132,0,0,10137,0,0,0,0,0,0,2,1403,1073729294,15588,0,0,0,0,2,13,201,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,103,281,0,1,1747937580,1747937684,103,1747937580,649,52,13,0,584,649,0,0,50,0,0,0,0,0,0,2,689,1073689660,349,0,0,0,0,11,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,103,266,0,1,1747937580,1747937684,103,1747937580,327,0,0,0,327,327,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,9,0,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,99,255,0,1,1747937581,1747937684,103,1747937581,221,0,0,0,221,221,0,0,0,0,0,0,0,0,0,4,236,603959953,121,0,0,0,0,0,8,0,0,0
6828,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937581,1747937678,97,1747937581,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
5292,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937581,1747937678,97,1747937581,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
728,\Device\HarddiskVolume3\Windows\System32\csrss.exe,104,255,0,1,1747937581,1747937685,104,1747937581,546,0,0,0,546,546,0,0,0,0,0,0,0,0,0,4,11246,603954515,288,0,0,0,0,0,11,0,0,0
1092,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,77,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
4844,\Device\HarddiskVolume5\new\ransomware_high_confidence\conti\d16645bce49ea342c4b4f5afa3f711bf0a3986a4a7354f96f24a21f161fff7cb.exe,31,323,0,1,1747937581,1747937678,97,1747937581,2784,299,73,60,2352,2775,0,0,605,0,0,32,4,0,6,2,398,1073711327,5225,0,0,0,0,17,10,293,0,0
944,\Device\HarddiskVolume3\Windows\System32\svchost.exe,100,281,0,1,1747937581,1747937682,100,1747937581,1478,6,1,0,1471,1478,0,0,1151,0,0,0,0,0,58,3,19412,1073728426,840,0,0,0,0,0,12,0,0,0
3452,\Device\HarddiskVolume3\Windows\System32\svchost.exe,98,281,0,1,1747937581,1747937683,102,1747937581,17229,5496,0,0,11733,17184,0,0,385,0,0,0,0,0,0,2,610,1073716798,10530,0,0,0,0,46,9,0,0,0
1008,\Device\HarddiskVolume3\Windows\System32\svchost.exe,97,281,0,1,1747937581,1747937678,97,1747937581,1051,26,14,1,1010,1047,0,0,222,0,0,0,0,0,12,4,3716,603957824,618,0,0,0,0,3,16,251,0,0
5476,\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe,0,291,0,1,1747937581,1747937655,73,1747937581,668,13,2,1,652,667,0,0,440,0,0,0,0,0,6,2,1901,1073703084,0,0,0,0,0,2,8,298,0,0
2804,\Device\HarddiskVolume3\Windows\System32\VSSVC.exe,0,266,0,1,1747937581,1747937581,0,1747937581,516,10,0,0,506,511,0,0,269,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,9,0,0,0
2152,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937581,1747937581,0,1747937581,149,0,0,0,149,149,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
7120,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937581,1747937581,0,1747937581,372,0,0,0,372,372,0,0,145,0,0,0,34,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0
5172,\Device\HarddiskVolume3\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,0,311,0,1,1747937584,1747937586,1,1747937584,9,0,3,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1696,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937586,1747937678,92,1747937586,33,0,1,0,32,33,0,0,0,0,0,0,0,0,0,2,201,1073687884,0,0,0,0,0,0,8,0,0,0
5372,\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe,20,294,0,1,1747937587,1747937682,94,1747937587,289,1,2,0,286,288,0,0,67,0,0,0,0,0,0,2,17679,1073724021,600,0,0,0,0,0,9,229,0,0
2036,\Device\HarddiskVolume3\Windows\System32\svchost.exe,91,281,0,1,1747937587,1747937679,91,1747937587,469,1,2,0,466,469,0,0,0,0,0,0,0,0,0,2,3553,1073707906,263,0,0,0,0,0,11,125,0,0
6020,\Device\HarddiskVolume3\Windows\System32\dllhost.exe,0,281,0,1,1747937587,1747937592,5,1747937587,419,0,0,0,419,419,0,0,297,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0
1740,\Device\HarddiskVolume3\Windows\System32\upfc.exe,89,237,0,1,1747937589,1747937678,89,1747937589,110,3,4,0,103,110,0,0,41,0,0,0,0,0,5,2,933,1073719386,67,0,0,0,0,6,9,233,0,0
2936,\Device\HarddiskVolume3\Windows\System32\svchost.exe,90,281,0,1,1747937590,1747937680,90,1747937590,264,16,0,0,248,248,0,0,21,0,0,0,0,0,0,3,343,805277439,133,0,0,0,0,6,9,0,0,0
5024,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,30,323,0,1,1747937591,1747937621,30,1747937591,1120,0,0,0,1120,1120,0,0,700,0,0,0,0,0,0,1,97,4294937895,2200,0,0,0,0,0,9,0,0,0
1932,\Device\HarddiskVolume3\Windows\System32\wbem\WMIADAP.exe,91,281,0,1,1747937592,1747937685,92,1747937592,4756,2,0,0,4754,4756,0,0,210,0,0,0,0,0,6,1,175,4294953715,3098,0,0,0,0,0,8,0,0,0
6996,\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe,0,291,0,1,1747937592,1747937593,0,1747937592,675,18,15,4,638,674,0,0,395,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,344,0,0
3048,\Device\HarddiskVolume3\Users\wineleven\AppData\Local\Microsoft\OneDrive\OneDrive.exe,0,266,0,1,1747937595,1747937645,50,1747937595,78,0,0,2,76,78,0,0,0,0,0,0,0,0,0,5,3976,452978937,0,0,0,0,0,0,9,0,0,0
2128,\Device\HarddiskVolume3\Windows\System32\svchost.exe,70,281,0,1,1747937595,1747937678,83,1747937595,1131,10,0,0,1121,1126,0,0,0,0,0,0,0,0,0,3,1050,805293064,942,0,0,0,0,0,9,0,0,0
4268,\Device\HarddiskVolume3\Windows\System32\SearchProtocolHost.exe,28,304,0,1,1747937597,1747937626,28,1747937597,4037,2,0,0,4035,4036,0,0,771,0,0,0,0,0,7,2,1185,1073731125,8571,0,0,0,0,0,12,0,0,0
8352,\Device\HarddiskVolume3\Windows\System32\SearchFilterHost.exe,25,319,0,1,1747937597,1747937626,28,1747937597,712,1,0,0,711,711,0,0,405,0,0,0,0,0,7,0,0,0,1680,0,0,0,0,0,9,0,0,0
2808,\Device\HarddiskVolume3\Windows\System32\svchost.exe,45,281,0,1,1747937605,1747937680,74,1747937605,183,5,0,0,178,183,0,0,0,0,0,0,0,0,0,4,539,603967677,133,0,0,0,0,2,9,0,0,0
3440,\Device\HarddiskVolume3\Windows\System32\AggregatorHost.exe,0,299,0,1,1747937612,1747937612,0,1747937612,26,8,6,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,175,0,0
8696,\Device\HarddiskVolume3\Windows\System32\dllhost.exe,0,281,0,1,1747937623,1747937631,8,1747937623,1645,0,0,0,1645,1645,0,0,1382,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0
