ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,83,258,0,1,1747937577,1747937661,83,1747937577,1020,0,3,0,1017,1020,0,0,0,0,0,0,36,0,0,0,0,0,722,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,77,276,0,1,1747937577,1747937658,81,1747937577,224,0,0,0,224,224,0,0,0,0,0,0,0,0,0,1,270,4294925907,155,0,0,0,0,0,12,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,82,290,0,1,1747937577,1747937660,82,1747937577,11842,7,1,0,11834,11840,0,0,1380,0,0,0,0,0,0,0,0,0,8634,0,0,0,0,0,12,293,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,75,281,0,1,1747937577,1747937659,81,1747937577,3677,216,36,0,3425,3677,0,0,0,0,0,567,0,0,0,1,138,4294910171,2880,0,0,0,0,7,10,218,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,78,255,0,1,1747937580,1747937661,81,1747937580,1263,29,10,0,1224,1243,0,0,0,0,0,762,0,0,0,0,0,0,923,0,0,0,0,3,10,398,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937649,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,554,4294911891,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,80,250,0,1,1747937580,1747937661,80,1747937580,58556,911,36,4,57605,57970,0,0,17217,0,0,0,0,0,0,2,229,1073727954,43875,0,0,0,0,1,13,227,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,78,281,0,1,1747937580,1747937658,78,1747937580,649,52,13,0,584,649,0,0,50,0,0,0,0,0,0,1,715,4294906288,461,0,0,0,0,11,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,78,266,0,1,1747937580,1747937658,78,1747937580,312,0,0,0,312,312,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,9,0,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,74,255,0,1,1747937580,1747937661,80,1747937580,220,0,0,0,220,220,0,0,0,0,0,0,0,0,0,1,289,4294923867,162,0,0,0,0,0,8,0,0,0
6828,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937580,1747937653,72,1747937580,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,1,39,4294895040,0,0,0,0,0,0,9,0,0,0
5292,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937580,1747937653,72,1747937580,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,1,78,4294895031,0,0,0,0,0,0,9,0,0,0
728,\Device\HarddiskVolume3\Windows\System32\csrss.exe,80,255,0,1,1747937580,1747937661,80,1747937580,655,0,0,0,655,655,0,0,0,0,0,0,0,0,0,1,88,4294920844,450,0,0,0,0,0,11,0,0,0
1092,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937580,1747937580,0,1747937580,77,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
4844,\Device\HarddiskVolume5\new\ransomware_high_confidence\babuk\1b9412ca5e9deb29aeaa37be05ae8d0a8a636c12fdff8c17032aa017f6075c02.exe,12,324,0,1,1747937580,1747937653,72,1747937580,10372,89,36,25,10222,10370,0,0,2754,0,0,0,5,0,12,1,3160,4294909911,51500,0,0,0,0,1,12,368,0,0
3172,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,58,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
5476,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937581,1747937581,0,1747937581,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
1444,\Device\HarddiskVolume3\Windows\System32\vssadmin.exe,0,283,0,1,1747937581,1747937581,0,1747937581,218,0,0,0,218,218,0,0,123,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0
944,\Device\HarddiskVolume3\Windows\System32\svchost.exe,79,281,0,1,1747937581,1747937661,79,1747937581,2647,42,1,0,2604,2647,0,0,1616,0,0,0,0,0,68,1,269,4294918235,1974,0,0,0,0,1,12,0,0,0
