ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,97,258,0,1,1747937577,1747937677,100,1747937577,1197,0,3,0,1194,1197,0,0,0,0,0,0,60,0,0,1,306,4294954354,680,0,0,0,0,0,9,125,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,92,276,0,1,1747937577,1747937676,99,1747937577,224,0,0,0,224,224,0,0,0,0,0,0,0,0,0,2,356,1073720125,130,0,0,0,0,0,12,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,100,290,0,1,1747937577,1747937678,100,1747937577,13525,0,0,0,13525,13525,0,0,1035,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,13,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,86,281,0,1,1747937577,1747937677,99,1747937577,5271,254,56,0,4961,5271,0,0,0,0,0,603,0,0,0,1,215,4294911606,3627,0,0,0,0,6,10,218,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,1,359,4294896019,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,96,255,0,1,1747937580,1747937678,98,1747937580,1262,29,11,0,1222,1242,0,0,0,0,0,761,0,0,0,0,0,0,750,0,0,0,0,3,10,400,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937650,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,152,4294908114,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,97,250,0,1,1747937580,1747937678,98,1747937580,28049,521,14,0,27514,27697,0,0,8621,0,0,0,0,0,0,1,66,4294940520,17319,0,0,0,0,1,13,245,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,95,281,0,1,1747937580,1747937676,95,1747937580,649,52,13,0,584,649,0,0,50,0,0,0,0,0,0,2,1715,1073692248,378,0,0,0,0,11,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,95,266,0,1,1747937580,1747937676,96,1747937580,324,0,0,0,324,324,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,9,0,0,0
