ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,107,258,0,1,1747937577,1747937685,108,1747937577,550,0,2,0,548,550,0,0,0,0,0,0,24,0,0,1,627,4294910801,280,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,66,276,0,1,1747937577,1747937688,111,1747937577,359,0,0,0,359,359,0,0,0,0,0,0,0,0,0,3,1877,805271290,272,0,0,0,0,0,12,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,110,290,0,1,1747937577,1747937688,110,1747937577,16742,46,0,0,16696,16724,5,0,686,0,0,0,0,0,0,0,0,0,9109,0,0,0,0,0,16,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,105,281,0,1,1747937577,1747937685,108,1747937577,3369,190,19,0,3160,3369,0,0,0,0,0,433,0,0,0,3,1138,805273071,1885,0,0,0,0,6,10,206,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,1,75,4294896043,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,108,255,0,1,1747937580,1747937688,108,1747937580,1163,29,10,0,1124,1143,0,0,0,0,0,686,0,0,0,0,0,0,611,0,0,0,0,3,10,398,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937650,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,1164,4294911005,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,106,250,0,1,1747937580,1747937687,107,1747937580,5098,22,5,0,5071,5098,0,0,1903,0,0,0,0,0,0,2,2532,1073715199,2830,0,0,0,0,0,12,371,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,108,281,0,1,1747937580,1747937688,108,1747937580,649,52,13,0,584,649,0,0,50,0,0,0,0,0,0,2,1210,1073688572,333,0,0,0,0,11,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,108,266,0,1,1747937580,1747937688,108,1747937580,327,0,0,0,327,327,0,0,0,0,0,0,0,0,0,1,157,4294957240,166,0,0,0,0,0,9,0,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,101,255,0,1,1747937580,1747937688,107,1747937580,155,0,0,0,155,155,0,0,0,0,0,0,0,0,0,1,180,4294913930,59,0,0,0,0,0,8,0,0,0
2664,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937580,1747937583,2,1747937580,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
2904,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937580,1747937583,2,1747937580,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
728,\Device\HarddiskVolume3\Windows\System32\csrss.exe,107,255,0,1,1747937580,1747937688,107,1747937580,737,0,0,0,737,737,0,0,0,0,0,0,0,0,0,2,118,1073698914,392,0,0,0,0,0,11,0,0,0
5560,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937580,1747937580,0,1747937580,77,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
2336,\Device\HarddiskVolume5\new\ransomware_high_confidence\zeppelin\eb920e0fc0c360abb901e04dce172459b63bbda3ab8152350885db4b44d63ce5.exe,2,321,0,1,1747937580,1747937583,2,1747937580,7860,38,20,0,7802,7839,0,0,1157,0,0,0,38,0,8,0,0,0,234000,0,0,0,0,0,12,285,0,0
