ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,111,258,0,1,1747937576,1747937691,114,1747937576,575,0,3,0,572,575,0,0,0,0,0,0,24,0,0,1,40,4294919540,270,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,20,276,0,1,1747937576,1747937690,113,1747937576,188,0,0,0,188,188,0,0,0,0,0,0,0,0,0,2,15881,1073719159,300,0,0,0,0,0,12,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,68,281,0,1,1747937577,1747937690,113,1747937577,4571,187,17,0,4367,4571,0,0,0,0,0,433,0,0,0,2,1010,1073689867,3970,0,0,0,0,4,10,237,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,113,290,0,1,1747937577,1747937691,113,1747937577,15294,0,0,0,15294,15294,0,0,961,0,0,0,0,0,0,0,0,0,8070,0,0,0,0,0,13,0,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,1,29,4294896042,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,110,255,0,1,1747937579,1747937690,110,1747937579,1165,29,10,0,1126,1145,0,0,0,0,0,688,0,0,0,2,1453,1073735721,600,0,0,0,0,3,10,397,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,110,281,0,1,1747937579,1747937690,110,1747937579,649,52,13,0,584,649,0,0,50,0,0,0,0,0,0,2,2898,1073687259,327,0,0,0,0,11,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,110,266,0,1,1747937579,1747937690,110,1747937579,318,0,0,0,318,318,0,0,0,0,0,0,0,0,0,1,41,4294951007,163,0,0,0,0,0,9,0,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937649,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,1635,4294908814,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,111,250,0,1,1747937580,1747937691,111,1747937580,6122,43,10,0,6069,6122,0,0,2325,0,0,0,0,0,0,2,1126,1073715547,3297,0,0,0,0,0,13,328,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,63,255,0,1,1747937580,1747937690,110,1747937580,187,0,0,0,187,187,0,0,0,0,0,0,0,0,0,2,1302,1073723199,95,0,0,0,0,0,8,0,0,0
2820,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937580,1747937644,64,1747937580,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
3484,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937580,1747937644,64,1747937580,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
728,\Device\HarddiskVolume3\Windows\System32\csrss.exe,111,255,0,1,1747937580,1747937691,111,1747937580,551,0,0,0,551,551,0,0,0,0,0,0,0,0,0,2,2994,1073685004,270,0,0,0,0,0,11,0,0,0
2364,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937580,1747937580,0,1747937580,77,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
3668,\Device\HarddiskVolume5\new\ransomware_high_confidence\pysa\4dc802894c45ec4d119d002a7569be6c99a9bba732d0057364da9350f9d3659b.exe,0,327,0,1,1747937580,1747937644,64,1747937580,149,0,0,0,149,149,0,0,0,0,0,8,3,0,3,1,1152,4294904607,0,0,0,0,0,0,9,0,0,0
1984,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937580,1747937580,0,1747937580,578,0,0,0,578,578,0,0,102,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0
944,\Device\HarddiskVolume3\Windows\System32\svchost.exe,110,281,0,1,1747937580,1747937691,110,1747937580,2041,6,1,0,2034,2041,0,0,936,0,0,0,0,0,40,3,1660,805279557,1090,0,0,0,0,0,13,0,0,0
1008,\Device\HarddiskVolume3\Windows\System32\svchost.exe,107,281,0,1,1747937580,1747937687,107,1747937580,1888,26,15,1,1846,1884,0,0,177,0,0,52,0,0,8,4,831,603958587,1009,0,0,0,0,1,16,254,0,0
2776,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\OpenConsole.exe,0,259,0,1,1747937580,1747937580,0,1747937580,1335,0,1,0,1334,1335,0,0,294,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,258,0,0
4464,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,0,323,0,1,1747937580,1747937580,0,1747937580,2810,6,1,0,2803,2807,0,0,754,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,258,0,0
4660,\Device\HarddiskVolume3\Windows\System32\sihost.exe,106,280,0,1,1747937580,1747937687,106,1747937580,1103,2,0,0,1101,1103,0,0,365,0,0,0,0,0,0,1,57,4294860596,622,0,0,0,0,0,13,0,0,0
5024,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,40,323,0,1,1747937580,1747937621,40,1747937580,1586,0,0,0,1586,1586,0,0,748,0,0,0,0,0,0,2,18484,4294937895,2250,0,0,0,0,0,13,0,0,0
5964,\Device\HarddiskVolume3\Windows\System32\ctfmon.exe,0,290,0,1,1747937580,1747937580,0,1747937580,1672,2,2,0,1668,1672,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,474,0,0
