AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,8920,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,9532,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,9800,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,9928,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,9944,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,10492,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,10640,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,10844,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,10980,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,11364,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,11756,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,11984,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,12120,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,11320,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",3644,"2025-05-22 18:14:53",0x0,12344,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\082f91d85c437f415cea44b36afb4198da07b78593c836a398cd96365166e7d8.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
