AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,8484,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,2996,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,9440,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,9572,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,9588,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,10176,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,10296,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,10504,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,10716,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,10988,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,11168,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,11112,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,11368,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,11576,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",4844,"2025-05-22 18:14:45",0x0,11788,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
