AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,8608,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,9792,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,9928,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,10136,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,9848,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,10344,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,10672,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,10896,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,11132,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,11060,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,11424,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,11608,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,11744,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,11952,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",3668,"2025-05-22 18:14:29",0x0,12160,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
