AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",3668,"2025-05-22 18:14:18",0x0,3172,"\Device\HarddiskVolume5\new\ransomware_high_confidence\ransomexx\08cf8ed94cc1ef6ae23133f3e506a50d8aad9047c6fa74568a0373d991261aa4","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",3668,"2025-05-22 18:14:18",0x0,9336,"\Device\HarddiskVolume5\new\ransomware_high_confidence\ransomexx\08cf8ed94cc1ef6ae23133f3e506a50d8aad9047c6fa74568a0373d991261aa4","\Device\HarddiskVolume3\Program Files (x86)\Common Files\Microsoft Shared\ink\pipanel.exe"
3,"Parent PID Spoofing",9556,"2025-05-22 18:14:18",0x0,9336,"\Device\HarddiskVolume3\Program Files (x86)\Common Files\Microsoft Shared\ink\pipanel.exe","\??\C:\WINDOWS\SysWOW64\WerFault.exe"
4,"Remote Thread Creation",3668,"2025-05-22 18:14:18",0x0,10900,"\Device\HarddiskVolume5\new\ransomware_high_confidence\ransomexx\08cf8ed94cc1ef6ae23133f3e506a50d8aad9047c6fa74568a0373d991261aa4","\Device\HarddiskVolume3\Program Files (x86)\Common Files\Microsoft Shared\ink\TabTip32.exe"
5,"Remote Thread Creation",3668,"2025-05-22 18:14:18",0x0,10908,"\Device\HarddiskVolume5\new\ransomware_high_confidence\ransomexx\08cf8ed94cc1ef6ae23133f3e506a50d8aad9047c6fa74568a0373d991261aa4","\Device\HarddiskVolume3\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\VSLauncher.exe"
6,"Parent PID Spoofing",9556,"2025-05-22 18:14:18",0x0,10908,"\Device\HarddiskVolume3\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\VSLauncher.exe","\??\C:\WINDOWS\SysWOW64\WerFault.exe"
7,"Remote Thread Creation",3668,"2025-05-22 18:14:18",0x0,12136,"\Device\HarddiskVolume5\new\ransomware_high_confidence\ransomexx\08cf8ed94cc1ef6ae23133f3e506a50d8aad9047c6fa74568a0373d991261aa4","\Device\HarddiskVolume3\Program Files (x86)\Common Files\Microsoft Shared\MSInfo\msinfo32.exe"
8,"Parent PID Spoofing",9556,"2025-05-22 18:14:18",0x0,12136,"\Device\HarddiskVolume3\Program Files (x86)\Common Files\Microsoft Shared\MSInfo\msinfo32.exe","\??\C:\WINDOWS\SysWOW64\WerFault.exe"
9,"Remote Thread Creation",3668,"2025-05-22 18:14:18",0x0,13392,"\Device\HarddiskVolume5\new\ransomware_high_confidence\ransomexx\08cf8ed94cc1ef6ae23133f3e506a50d8aad9047c6fa74568a0373d991261aa4","\Device\HarddiskVolume3\Program Files (x86)\Common Files\Microsoft Shared\VS7Debug\VsImmersiveActivateHelper.exe"
10,"Remote Thread Creation",3668,"2025-05-22 18:14:18",0x0,13400,"\Device\HarddiskVolume5\new\ransomware_high_confidence\ransomexx\08cf8ed94cc1ef6ae23133f3e506a50d8aad9047c6fa74568a0373d991261aa4","\Device\HarddiskVolume3\Program Files (x86)\HTML Help Workshop\hhc.exe"
