AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,5008,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
2,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,800,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
3,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,8236,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
4,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,8516,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
5,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,8780,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
6,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,9052,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
7,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,8836,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
8,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,9404,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
9,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,9668,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
10,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,9936,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
11,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,10216,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
12,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,10276,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
13,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,10420,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\a4878bb4655f21dd34b5a8a853ebea6b9cca292190c6ca180b4afe44077002ab.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
